 ,Label,Area,Mean,Min,Max,X,Y,Ch,Frame
220,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,34.310,21.307,0,89,327.891,508.475,1,2
221,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,41.924,62.650,11,149,281.374,310.639,1,2
222,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,42.842,30.289,0,95,255.195,208.326,1,2
223,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,42.750,44.208,0,125,500.695,433.124,1,2
224,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,35.044,6.702,0,41,576.424,192.532,1,2
225,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,36.787,15.998,0,53,248.433,30.484,1,2
226,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,66.602,110.157,5,209,417.570,230.905,1,2
227,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,39.355,14.678,0,47,44.965,468.605,1,2
228,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,50.639,75.750,5,185,166.704,41.421,1,2
229,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,34.493,17.697,0,77,272.091,535.284,1,2
230,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,93.114,196.429,53,255,356.784,358.381,1,2
231,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,36.970,42.799,0,101,221.942,419.242,1,2
232,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,38.163,15.868,0,47,175.255,355.087,1,2
233,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,62.840,21.708,0,65,357.322,601.030,1,2
234,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,37.979,23.988,0,71,413.709,372.211,1,2
235,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,98.068,87.328,0,191,413.607,124.032,1,2
236,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,37.337,45.162,0,113,452.073,268.945,1,2
237,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,55.960,17.992,0,59,534.044,584.738,1,2
238,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,37.337,11.732,0,47,575.940,149.640,1,2
239,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,60.639,96.416,5,185,442.285,355.580,1,2
240,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,83.573,143.127,11,255,487.454,565.123,1,2
241,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,45.227,38.217,0,89,489.527,491.376,1,2
242,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,39.080,14.023,0,47,454.736,196.691,1,2
243,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,55.043,26.082,0,71,515.173,559.905,1,2
244,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,68.161,79.553,0,173,523.222,471.815,1,2
245,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,59.905,83.533,5,179,38.767,38.372,1,2
246,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,57.611,17.904,0,59,314.727,388.530,1,2
247,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,73.298,91.463,23,197,312.185,321.516,1,2
248,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,41.374,35.346,0,113,445.291,323.032,1,2
249,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,34.769,12.013,0,53,337.913,187.505,1,2
250,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,50.914,25.962,0,71,454.691,493.922,1,2
251,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,50.272,83.219,17,185,476.682,212.614,1,2
252,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,51.098,49.276,0,113,18.944,339.292,1,2
253,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,54.767,16.052,0,71,195.357,96.641,1,2
254,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,74.032,21.933,0,53,384.344,365.276,1,2
255,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,46.878,20.196,0,65,409.441,299.756,1,2
256,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,40.181,47.397,5,95,246.046,321.604,1,2
257,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,63.024,101.541,41,197,567.714,459.184,1,2
258,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,32.292,47.949,0,101,524.067,53.486,1,2
259,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,78.803,208.637,59,255,510.146,482.455,1,2
260,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,52.290,20.893,0,59,173.356,467.491,1,2
261,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,46.144,9.068,0,35,63.086,151.999,1,2
262,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,67.978,100.093,5,221,20.167,374.459,1,2
263,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,38.805,20.329,0,65,112.383,218.653,1,2
264,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,62.382,40.038,5,95,118.663,252.355,1,2
265,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,51.465,84.358,11,191,127.928,173.700,1,2
266,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,68.895,91.814,0,203,60.273,79.732,1,2
267,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,37.704,11.560,0,47,108.899,467.407,1,2
268,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,33.851,28.360,0,71,592.355,460.093,1,2
269,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,33.209,8.541,0,41,224.309,224.698,1,2
270,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,37.246,32.259,0,89,593.005,169.094,1,2
271,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,52.566,29.312,0,89,32.463,419.135,1,2
272,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,42.199,25.422,0,89,527.747,550.091,1,2
273,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,52.290,14.556,0,47,444.924,272.315,1,2
274,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,68.895,116.995,5,239,338.320,590.895,1,2
275,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,38.713,13.882,0,53,275.003,144.656,1,2
276,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,74.308,30.298,0,77,71.236,529.984,1,2
277,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,43.667,16.298,0,59,463.452,547.728,1,2
278,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,80.546,20.382,0,65,168.998,77.826,1,2
279,FRET_Rec.tif:132-Other:c:1/6 - Sequence 001/T2_FRET 01_017,70.822,14.991,0,53,214.773,59.406,1,2
280,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,33.209,22.657,0,59,411.561,495.983,1,2
281,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,56.786,13.743,0,59,46.744,391.358,1,2
282,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,48.529,10.149,0,53,200.460,483.869,1,2
283,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,78.619,17.286,0,53,308.915,605.305,1,2
284,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,64.216,55.994,0,131,165.540,261.720,1,2
285,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,58.896,45.944,5,101,146.015,190.979,1,2
286,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,58.162,56.710,5,143,433.569,396.039,1,2
287,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,53.208,23.390,0,59,424.659,73.174,1,2
288,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,35.869,22.087,0,59,492.675,381.734,1,2
289,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,47.704,13.179,0,59,503.549,118.528,1,2
290,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,36.420,11.771,0,41,557.559,221.139,1,2
291,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,49.997,49.972,11,107,532.763,469.186,1,2
292,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,59.538,18.579,0,65,416.107,527.341,1,2
293,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,41.190,46.091,5,101,88.954,261.757,1,2
294,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T2_FRET 01_017,51.740,19.278,0,65,269.927,262.725,1,2
295,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,49.905,15.224,0,71,196.947,11.341,1,2
296,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,33.484,15.948,0,47,611.905,110.014,1,2
297,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,33.668,29.101,0,77,338.407,577.891,1,2
298,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T2_FRET 01_017,51.465,35.387,0,95,136.981,24.500,1,2
299,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,51.006,63.252,11,137,324.178,589.497,1,3
300,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,62.840,19.102,0,59,347.614,349.641,1,3
301,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,47.612,25.100,0,71,50.502,459.270,1,3
302,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,95.591,73.014,0,179,248.051,65.675,1,3
303,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,58.162,53.191,0,143,269.835,243.250,1,3
304,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,38.438,10.184,0,41,600.638,375.586,1,3
305,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,71.372,24.247,0,65,340.908,388.262,1,3
306,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,37.612,19.790,0,59,239.716,73.327,1,3
307,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,51.281,10.487,0,47,219.857,459.523,1,3
308,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,74.399,76.046,5,155,464.685,375.784,1,3
309,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,45.135,29.530,0,65,599.643,15.184,1,3
310,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,66.143,61.796,11,125,191.769,74.156,1,3
311,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,63.116,16.619,0,47,403.325,604.641,1,3
312,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,66.602,87.298,17,209,71.528,74.410,1,3
313,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,90.637,129.864,29,255,566.369,13.471,1,3
314,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,35.136,8.405,0,41,335.881,224.149,1,3
315,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,41.374,7.104,0,53,448.741,143.086,1,3
316,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,39.447,21.453,0,65,336.384,511.888,1,3
317,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,48.988,19.618,0,59,442.728,471.872,1,3
318,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,42.475,10.611,0,41,202.406,296.395,1,3
319,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,69.445,48.400,0,131,435.296,173.290,1,3
320,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,48.346,38.376,0,95,114.440,299.465,1,3
321,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,35.044,12.853,0,47,179.819,261.039,1,3
322,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,81.280,29.605,0,77,471.672,300.481,1,3
323,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,32.934,19.666,0,59,33.025,359.399,1,3
324,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,78.711,30.619,0,83,145.547,15.942,1,3
325,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,55.501,20.471,0,53,511.397,176.310,1,3
326,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,48.254,28.008,0,77,110.871,423.168,1,3
327,FRET_Rec.tif:30-Positive:c:1/6 - Sequence 001/T7_FRET 01_021,39.906,38.090,5,77,366.885,367.785,1,3
328,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,66.877,30.075,0,71,96.502,25.009,1,3
329,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,57.061,108.109,17,203,381.241,173.388,1,3
330,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,40.823,22.517,0,77,391.581,554.871,1,3
331,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,75.133,8.411,0,41,551.818,39.476,1,3
332,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,35.319,23.345,0,95,513.664,357.062,1,3
333,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,43.942,14.676,0,89,421.847,86.763,1,3
334,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,34.952,38.262,0,89,242.100,58.487,1,3
335,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,35.227,6.172,0,35,67.161,243.579,1,3
336,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,114.305,91.201,11,209,131.513,428.638,1,3
337,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,35.044,8.537,0,35,561.318,122.540,1,3
338,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,49.263,27.155,0,77,507.740,571.948,1,3
339,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,139.808,15.424,0,65,356.764,35.947,1,3
340,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,55.226,42.321,0,107,74.788,341.496,1,3
341,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,33.484,13.326,0,53,580.438,446.416,1,3
342,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,56.327,14.213,0,47,498.003,175.355,1,3
343,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,35.778,20.323,0,71,131.944,219.308,1,3
344,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,50.456,20.527,0,83,514.532,438.773,1,3
345,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,55.043,70.200,5,149,497.173,209.864,1,3
346,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,69.170,68.899,5,143,611.818,369.475,1,3
347,FRET_Rec.tif:51-Other:c:1/6 - Sequence 001/T7_FRET 01_021,86.692,20.743,0,59,306.178,292.511,1,3
348,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,49.171,18.274,0,53,118.938,133.222,1,3
349,FRET_Rec.tif:53-Other:c:1/6 - Sequence 001/T7_FRET 01_021,73.482,10.913,0,65,267.740,21.817,1,3
350,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,118.617,93.232,17,179,438.744,609.863,1,3
351,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,68.620,68.441,5,143,139.092,343.764,1,3
352,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,43.300,1.551,0,17,404.379,346.086,1,3
353,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,50.456,17.984,0,59,285.918,613.601,1,3
354,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,53.300,14.699,0,53,420.402,492.186,1,3
355,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,84.307,32.050,0,89,60.618,33.933,1,3
356,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,36.053,9.071,0,41,468.945,238.477,1,3
357,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,82.105,50.721,11,113,114.097,46.259,1,3
358,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,37.154,12.464,0,53,298.105,593.588,1,3
359,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,78.344,69.659,0,149,32.333,268.378,1,3
360,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,56.052,40.234,5,95,52.867,413.260,1,3
361,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,55.318,13.415,0,59,116.123,183.601,1,3
362,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,38.071,7.846,0,41,362.825,229.094,1,3
363,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,56.602,10.650,0,47,171.038,243.124,1,3
364,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,80.821,29.526,0,89,121.061,227.729,1,3
365,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,35.502,14.486,0,47,183.521,338.721,1,3
366,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,36.512,16.359,0,65,456.874,156.475,1,3
367,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,33.393,23.011,0,77,553.166,3.566,1,3
368,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,79.812,54.876,5,131,155.459,591.584,1,3
369,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,34.310,15.083,0,53,327.891,508.475,1,3
370,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,41.924,52.606,5,131,281.374,310.639,1,3
371,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,42.842,18.535,0,65,255.195,208.326,1,3
372,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,42.750,34.547,0,113,500.695,433.124,1,3
373,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,35.044,7.196,0,35,576.424,192.532,1,3
374,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,36.787,12.087,0,47,248.433,30.484,1,3
375,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,66.602,86.183,0,203,417.570,230.905,1,3
376,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,39.355,10.312,0,47,44.965,468.605,1,3
377,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,50.639,59.317,0,125,166.704,41.421,1,3
378,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,34.493,10.460,0,41,272.091,535.284,1,3
379,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,93.114,181.158,35,255,356.784,358.381,1,3
380,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,36.970,36.206,0,101,221.942,419.242,1,3
381,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,38.163,13.284,0,47,175.255,355.087,1,3
382,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,62.840,18.474,0,53,357.322,601.030,1,3
383,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,37.979,19.831,0,59,413.709,372.211,1,3
384,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,98.068,66.948,0,143,413.607,124.032,1,3
385,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,37.337,35.032,0,101,452.073,268.945,1,3
386,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,55.960,14.887,0,47,534.044,584.738,1,3
387,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,37.337,11.145,0,35,575.940,149.640,1,3
388,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,60.639,77.998,11,167,442.285,355.580,1,3
389,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,83.573,130.308,35,239,487.454,565.123,1,3
390,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,45.227,37.706,0,83,489.527,491.376,1,3
391,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,39.080,10.031,0,41,454.736,196.691,1,3
392,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,55.043,22.997,0,59,515.173,559.905,1,3
393,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,68.161,60.705,0,143,523.222,471.815,1,3
394,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,59.905,63.769,11,143,38.767,38.372,1,3
395,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,57.611,11.745,0,47,314.727,388.530,1,3
396,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,73.298,71.330,5,149,312.185,321.516,1,3
397,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,41.374,25.188,0,101,445.291,323.032,1,3
398,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,34.769,9.976,0,41,337.913,187.505,1,3
399,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,50.914,22.259,0,71,454.691,493.922,1,3
400,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,50.272,62.318,11,119,476.682,212.614,1,3
401,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,51.098,35.223,0,101,18.944,339.292,1,3
402,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,54.767,16.352,0,53,195.357,96.641,1,3
403,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,74.032,18.743,0,53,384.344,365.276,1,3
404,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,46.878,14.667,0,71,409.441,299.756,1,3
405,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,40.181,33.452,5,77,246.046,321.604,1,3
406,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,63.024,91.367,29,173,567.714,459.184,1,3
407,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,32.292,44.509,0,119,524.067,53.486,1,3
408,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,78.803,194.495,23,255,510.146,482.455,1,3
409,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,52.290,14.400,0,47,173.356,467.491,1,3
410,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,46.144,7.085,0,35,63.086,151.999,1,3
411,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,67.978,74.466,5,173,20.167,374.459,1,3
412,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,38.805,13.681,0,53,112.383,218.653,1,3
413,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,62.382,31.750,0,71,118.663,252.355,1,3
414,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,51.465,61.898,11,149,127.928,173.700,1,3
415,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,68.895,76.417,5,161,60.273,79.732,1,3
416,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,37.704,9.757,0,41,108.899,467.407,1,3
417,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,33.851,24.634,0,71,592.355,460.093,1,3
418,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,33.209,4.481,0,23,224.309,224.698,1,3
419,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,37.246,27.621,0,71,593.005,169.094,1,3
420,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,52.566,21.558,0,71,32.463,419.135,1,3
421,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,42.199,24.224,0,89,527.747,550.091,1,3
422,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,52.290,12.179,0,41,444.924,272.315,1,3
423,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,68.895,96.726,17,215,338.320,590.895,1,3
424,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,38.713,11.555,0,41,275.003,144.656,1,3
425,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,74.308,21.940,0,71,71.236,529.984,1,3
426,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,43.667,13.882,0,47,463.452,547.728,1,3
427,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,80.546,17.197,0,53,168.998,77.826,1,3
428,FRET_Rec.tif:132-Other:c:1/6 - Sequence 001/T7_FRET 01_021,70.822,13.220,0,47,214.773,59.406,1,3
429,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,33.209,19.785,0,53,411.561,495.983,1,3
430,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,56.786,9.966,0,47,46.744,391.358,1,3
431,FRET_Rec.tif:Other:c:1/6 - Sequence 001/T7_FRET 01_021,48.529,8.096,0,41,200.460,483.869,1,3
432,FRET_Rec.tif:Positive:c:1/6 - Sequence 001/T7_FRET 01_021,78.619,16.527,0,53,308.915,605.305,1,3
